,Tweets,Translated,polarity_score,analysis_result
1161,bukan vaksinnya jadi terpapar diketahui br muncul gejala vaksin sia insyaallah membantu penyembuhan lebih cepat gejala kalopun kena berat vaksin salah satu ikhtiar melawan covid jadi jangan karena tidak vaksin,"it's not a vaccine so it's known that it's known that the symptoms of the vaccine are useless, god willing, it will help heal faster, the symptoms, even if you get a heavy hit, the vaccine is one of the efforts to fight covid, so don't do it because you don't have the vaccine",0.0,Positive
1162,perhatian vaksin lain liat inggris covid no kadang dunia vaksin sana klau bagus covid turun malah disana covid kalah sama indonesia,pay attention to other vaccines see english covid no sometimes the world of vaccines there if it's good covid goes down instead there covid loses to indonesia,0.1398148148148148,Positive
1163,menolak vaksin demo rame ditempat tidak mejaga prokes spt dihukum hasil tes swab bilang sehat ternyata terpapar covid bisa dihukum tahun penjara perancis spt biasa bahkan mereka yang demo menggema semboyan leberte,"refusing vaccines, demonstrations are crowded in places where they don't take care of health programs, like being punished for the results of a swab test saying they are healthy, it turns out they are exposed to covid, they can be sentenced to years in prison in france as usual, even those who demonstrate echo leberte's motto",0.0833333333333333,Positive
1164,alhamdulilah keluarga besar mau vaksin semua bagian ikhtiar buat selesaikan pandemi covid kl yang bebal biarin ntar mati ya dikubur sendiri,"thank god, the big family wants vaccines, all parts of the effort to end the covid pandemic, if those who are stupid, let them die, they will be buried alone",0.15,Positive
1165,banduan penjara labuan mula terima vaksin covid,labuan prison inmates start receiving covid vaccine,0.0,Positive
1166,kda jua lebih baik dirumah jaa pang kawanku kali dah vaksin tetap ja kena covid jadi ai mnjaga diri krna vaksin kda jua kawa menangkal,"it's better to stay at home, my friend, once you've had the vaccine, you'll still get covid, so take care of yourself because the vaccine won't protect you",0.5,Positive
1167,usah milih vaksin asal lulus uji ambil ke ortuku kemaren ketularan waktu bantuin om tante kolaps gegara covid om tante meninggal ortu kena gejala ringan ortu divaksin sinovac lengkap om tante vaksin,"you don't have to choose a vaccine, as long as you pass the test, take it to my parents. i caught it yesterday, when i helped my uncle, my aunt collapsed because of covid, my uncle died, my parents had mild symptoms, they got the complete sinovac vaccine, uncle, aunty, the vaccine",-0.05,Negative
1168,their defense they obviously talking about baksin kobid or cobid not about vaksin or covid hahahahaha,their defense they obviously talking about baksin kobid or cobid not about vaksin or covid hahahahaha,0.1,Positive
1169,covid selangor meningkatkan kadar vaksinasi harian dos kata mb shah alam bk kerajaan selangor meningkatkan jumlah dos vaksin covid dikeluarkan n,covid selangor increases daily vaccination rate dos said mb shah alam bk the kingdom of selangor increases the number of dos covid vaccine issued n,0.0,Positive
1170,kementerian kesehatan ri memulai penyuntikan vaksin booster tenaga kesehatan menggunakan vaksin covid moderna,the ministry of health of the republic of indonesia started injecting booster vaccines for health workers using the covid moderna vaccine,0.0,Positive
1171,masyarakat asli warga luar papua diminta tidak menolak vaksinasi covid terhasut berbagai kabar bohong hoax bahaya vaksin covid,"indigenous people from outside papua are asked not to refuse covid vaccinations, incited by various false news, hoaxes about the dangers of covid vaccines",0.0,Positive
1172,sekeluarga alumni covid bokap nyokap x vaksin sinovac gua x nunggu giliran kedua awal agustus alhamdulillah sehat walafiat gaada dikeluhkan,"the family of covid alumni, father, mother, x the sinovac vaccine, i'm waiting for the second shift, early august, thank god, i'm healthy, i don't have any complaints",0.25,Positive
1173,orang mau vaksin mau pandemi cepet selesai orang taat prokes teriak kalau angka covid makin tinggi orang teriak taati peraturan dirumah tetapi dianya sendiri liburan memang ada,"people want a vaccine, want the pandemic to end quickly, people obey the health program, shout if the covid number is higher, people shout, obey the rules at home, but they themselves have holidays",0.2916666666666666,Positive
1174,diselenggarakannya vaksinasi massal pelajar bin berharap memutus mata rantai penularan memperkecil resiko kluster keluarga mengurangi resiko kematian akibat covid binvaksinpelajar vaksin bin,the holding of mass vaccination of students bin hopes to break the chain of transmission to reduce the risk of family clusters reducing the risk of death from covid bin vaccine students bin vaccine,-0.125,Negative
1175,pasukan petugas khas imunisasi covid citf telah mendapatkan dos lengkap vaksin astrazeneca pusat pemberian vaksin mega world trade centre kuala lumpur ppv mega wtckl ahad beliau junior di sekolah menegah sains tengku abdullah raub pahang,"the citf covid immunization special task force has obtained a complete dose of the astrazeneca vaccine at the mega world trade center kuala lumpur ppv mega wtckl sunday, he is a junior at tengku abdullah raub pahang science high school",-0.0733333333333333,Negative
1176,mau cerita nyata keluargaku ber positive covid kami mau vaksin sekarang di rumah sakit saturasi turun terus padahal ibu sesekali ngedrop badannya adeku sesak mual muntah berdarah punya riwayat tb dia vaksin الحمدلله saturasi stabil,"i want a true story, my family is positive for covid, we want a vaccine now at the hospital, the saturation keeps dropping even though the mother occasionally drops her body, i have shortness of breath, nausea, vomiting, blood, i have a history of tb.",0.1054292929292929,Positive
1177,sesetengah orang fikir kalau komplen pasal staff kesihatan cucuk angin ni benda remeh bayangkan parents kau tua tu dah lama st dose nd dose sebenarnya dpt vaksin hujung tahun bila ingat dah capai herd immunity kena covid kategori kau rasa,"some people think that if you complain about the health staff, it's a trivial matter, imagine that your parents are old, it's been a long time since they received the vaccine at the end of the year.",0.0166666666666666,Positive
1178,berarti besok² bakal vaksin covid beneran trus bakal divaksin begitu sih,meaning that tomorrow there will be a real covid vaccine and then it will be vaccinated like that,0.2,Positive
1179,hoaks kali tentang potongan video berita bernarasi vaksin covid palsu smg rakyat makin cerdas bijak shg mudah percaya hoaks sengaja dibuat utk menimbulkan keresahan masyarakat agentoleransi vaksinbawadampakbaik patuhiprokes,this is a hoax about pieces of news videos narrating fake covid vaccines so that people are smarter and wiser so that it is easy to believe hoaxes are deliberately made to cause public unrest.,-0.5,Negative
1180,baru hari masuk wad nk ckp tuh tipu laa ckp positif covid satu denggi satu vaksin xdapat,"it's just the day i entered the ward, i wonder if it's a lie, because i'm positive for covid one dengue and one vaccine i can't get",0.2272727272727272,Positive
1181,coba balik silakan berkerumun jokowi ntt antrian vaksin kerumunan rumah sakit covid lemah disitu begitulah,"try to come back, please crowd around jokowi, wait for the vaccine queue, the crowd at the covid hospital is weak, that's how it is",0.0,Positive
1182,studi dilakukan peneliti public health england dosis pertama vaksin astrazeneca mengurangi risiko seseorang mengembangkan gejala covid infeksi varian delta hingga persen,study conducted by public health england researchers the first dose of astrazeneca vaccine reduces a person's risk of developing covid symptoms of variant delta infection by up to percent,0.125,Positive
1183,syarat perjalanan antar kota masa ppkm darurat membawa hasil negatif covid antigen pcr sertifikat vaksin minimal dosis pertama surat tugas,"inter-city travel requirements for the ppkm period of emergency bring negative results for covid-19 pcr antigen vaccine certificate, at least the first dose, letter of assignment",-0.0249999999999999,Negative
1184,vaksin baru pertama belain nyari hanya pake ktp berangkat tangsel tj priok efek vaksin harian abis vaksin kecemasan khawatir tiap baca berita buruk ttng covid jauh berkurang ttp prokes,the first new vaccine is different looking for only using a ktp leaving tangsel tj priok the effect of the daily vaccine after the anxiety vaccine is worried every time i read bad news about covid is much reduced but good luck,-0.0189393939393939,Negative
1185,vaksin covid terbaik sudah tersedia kata presiden,"the best covid vaccine is available, said the president",0.7,Positive
1186,kerajaan negeri selangor mempertingkatkan kadar vaksin dos sehari menjelang hujung bulan dalam usaha menurunkan angka kes jangkitan covid,the selangor state government is increasing the daily dose vaccine rate towards the end of the month in an effort to reduce the number of covid infection cases,0.0,Positive
1187,liat marseilles perancis rakyat demo protes vaksin kalau indonesia melanggar prokes di hukum bilang sehat dr covid dihukum tahun penjara,"look at marseilles, france, the people are demonstrating against the vaccine, if indonesia violates the prokes, the law says they are healthy from covid, they are sentenced to years in prison",0.25,Positive
1188,kegiatan monitoring sekaligus pengamanan tersebut dilakukan rangka mencegah timbulnya gangguan kamtibmas dapat memberikan kenyamanan tenaga medis maupun para peserta suntik vaksin covid sabtu poldakaltim polrestasamarinda,this monitoring and security activity is carried out in order to prevent disturbances from the emergence of community and orderliness and can provide comfort for medical personnel and participants injecting the covid vaccine saturday poldakaltim polrestasamarinda,0.0,Positive
1189,vaksin sinovac lengkap x hidup melawan covid bantuan masker sanitizer kuat kelaran menghadapi kenyataan lek yhangquw duwe gebetan disiplin ndak adus lek wayah ndak mlebu kantor,full sinovac vaccine x live against covid help mask sanitizer strong to face the reality why do you have a disciplined attitude don't take a shower when you go to the office,0.2666666666666666,Positive
1190,bentar ibu mertua sampeyan perna kena covid soal kondisi sefit sebelumnya bisa yakin vaksin bukan karena covidnya,"for a moment, your mother-in-law has contracted covid about her previous healthy condition. you can be sure that the vaccine is not because of the covid",0.1666666666666666,Positive
